,File.accession,File.format,Output.type,Experiment.accession,Assay,Biosample.term.id,Biosample.term.name,Biosample.type,Biosample.organism,Biosample.treatments,Biosample.treatments.amount,Biosample.treatments.duration,Experiment.target,Library.made.from,Library.depleted.in,Library.extraction.method,Library.lysis.method,Library.crosslinking.method,Library.strand.specific,Experiment.date.released,Project,RBNS.protein.concentration,Library.fragmentation.method,Library.size.range,Biological.replicate.s.,Technical.replicate,Read.length,Mapped.read.length,Run.type,Paired.end,Paired.with,Derived.from,Size,Lab,md5sum,dbxrefs,File.download.URL,Assembly,Platform,Controlled.by,File.Status,Audit.WARNING,Audit.INTERNAL_ACTION,Audit.NOT_COMPLIANT,Audit.ERROR
126,ENCFF767LBM,bed bedMethyl,methylation state at CHG,ENCSR354DMU,whole-genome shotgun bisulfite sequencing,EFO:0007089,HUES64,stem cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF938NXT",2624311587,ENCODE Processing Pipeline,2d295fb49c002fab843c2cc4928ed525,,https://www.encodeproject.org/files/ENCFF767LBM/@@download/ENCFF767LBM.bed.gz,GRCh38,,NA,released,high lambda C methylation ratio,,insufficient coverage,
364,ENCFF752KCK,bed bedMethyl,methylation state at CHG,ENCSR467QPI,whole-genome shotgun bisulfite sequencing,EFO:0001196,IMR-90,cell line,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF160GCY, ENCFF246HVP, ENCFF486AKR, ENCFF824KLG",1991527064,ENCODE Processing Pipeline,8fd3fb8f5c7b37408394b1a34dbe48e4,,https://www.encodeproject.org/files/ENCFF752KCK/@@download/ENCFF752KCK.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
374,ENCFF978HEU,bed bedMethyl,methylation state at CHG,ENCSR467QPI,whole-genome shotgun bisulfite sequencing,EFO:0001196,IMR-90,cell line,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF246HVP, ENCFF448IJC, ENCFF674AAC, ENCFF975BDN",2006303683,ENCODE Processing Pipeline,fa9866d7e9d1ed1a90b00bd557080ab5,,https://www.encodeproject.org/files/ENCFF978HEU/@@download/ENCFF978HEU.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
1047,ENCFF668XTC,bed bedMethyl,methylation state at CHG,ENCSR888FON,whole-genome shotgun bisulfite sequencing,EFO:0001196,IMR-90,cell line,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF112TXF, ENCFF161MAN",2447997220,ENCODE Processing Pipeline,ebc2eb9c6187ecda7225d7fa51ffd739,,https://www.encodeproject.org/files/ENCFF668XTC/@@download/ENCFF668XTC.bed.gz,GRCh38,,NA,released,,,,
3180,ENCFF965YBN,bed bedMethyl,methylation state at CHG,ENCSR765JPC,whole-genome shotgun bisulfite sequencing,EFO:0002067,K562,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF963XLT",2641183110,ENCODE Processing Pipeline,1e683c0d11db297f305bac84e4111e74,,https://www.encodeproject.org/files/ENCFF965YBN/@@download/ENCFF965YBN.bed.gz,GRCh38,,NA,released,low coverage,,,
3186,ENCFF283XIX,bed bedMethyl,methylation state at CHG,ENCSR765JPC,whole-genome shotgun bisulfite sequencing,EFO:0002067,K562,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF557TER",2694572978,ENCODE Processing Pipeline,6dcc9d7aa6bac0940a79a49b1c7b48ed,,https://www.encodeproject.org/files/ENCFF283XIX/@@download/ENCFF283XIX.bed.gz,GRCh38,,NA,released,low coverage,,,
911,ENCFF411YBY,bed bedMethyl,methylation state at CHG,ENCSR462KQY,whole-genome shotgun bisulfite sequencing,UBERON:0000059,large intestine,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF094JOX, ENCFF161MAN",2626278285,ENCODE Processing Pipeline,16ce4d8681febf0df3e0ce76afb1d225,,https://www.encodeproject.org/files/ENCFF411YBY/@@download/ENCFF411YBY.bed.gz,GRCh38,,NA,released,,,,
1841,ENCFF071OFT,bed bedMethyl,methylation state at CHG,ENCSR930WUY,whole-genome shotgun bisulfite sequencing,UBERON:0004264,lower leg skin,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/22/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF431VXU",2722775900,ENCODE Processing Pipeline,3e9ff3a53aef23ca2c63aef6bfb9bb3b,,https://www.encodeproject.org/files/ENCFF071OFT/@@download/ENCFF071OFT.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
1948,ENCFF177AGZ,bed bedMethyl,methylation state at CHG,ENCSR128RMY,whole-genome shotgun bisulfite sequencing,UBERON:0004264,lower leg skin,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/22/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF307ZEE",2727170712,ENCODE Processing Pipeline,e1e7651b6dc27d161be3caea86d08877,,https://www.encodeproject.org/files/ENCFF177AGZ/@@download/ENCFF177AGZ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2151,ENCFF299AJA,bed bedMethyl,methylation state at CHG,ENCSR797TEV,whole-genome shotgun bisulfite sequencing,UBERON:0002048,lung,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF581MVM, ENCFF865VQL",2622430887,ENCODE Processing Pipeline,5e16e5bf9325f94cca19aad3956ba4e8,,https://www.encodeproject.org/files/ENCFF299AJA/@@download/ENCFF299AJA.bed.gz,GRCh38,,NA,released,,,,
3061,ENCFF494IMP,bed bedMethyl,methylation state at CHG,ENCSR656TQD,whole-genome shotgun bisulfite sequencing,CL:0002327,mammary epithelial cell,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,6/14/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF721VIZ",2671653342,ENCODE Processing Pipeline,87044516f7864f6dbcdbe5ac1197c8d9,,https://www.encodeproject.org/files/ENCFF494IMP/@@download/ENCFF494IMP.bed.gz,GRCh38,,NA,released,,,,
3069,ENCFF256PKW,bed bedMethyl,methylation state at CHG,ENCSR656TQD,whole-genome shotgun bisulfite sequencing,CL:0002327,mammary epithelial cell,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,6/14/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF818KZX",2665775133,ENCODE Processing Pipeline,cc4dbce3cf35a2221795d8d48c469579,,https://www.encodeproject.org/files/ENCFF256PKW/@@download/ENCFF256PKW.bed.gz,GRCh38,,NA,released,,,,
1424,ENCFF846NKO,bed bedMethyl,methylation state at CHG,ENCSR163TTI,whole-genome shotgun bisulfite sequencing,EFO:0000586,mesenchymal stem cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF799EKL",2692560318,ENCODE Processing Pipeline,7ab08f0c574a138d89f6372470cefd0e,,https://www.encodeproject.org/files/ENCFF846NKO/@@download/ENCFF846NKO.bed.gz,GRCh38,,NA,released,,,insufficient coverage,
1433,ENCFF183WOE,bed bedMethyl,methylation state at CHG,ENCSR163TTI,whole-genome shotgun bisulfite sequencing,EFO:0000586,mesenchymal stem cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF449SYQ",2536686108,ENCODE Processing Pipeline,77fcf12dd2fa3e7d523a10cb973dbd8e,,https://www.encodeproject.org/files/ENCFF183WOE/@@download/ENCFF183WOE.bed.gz,GRCh38,,NA,released,,,insufficient coverage,
1874,ENCFF140RJJ,bed bedMethyl,methylation state at CHG,ENCSR255DLP,whole-genome shotgun bisulfite sequencing,NTR:0000856,mesendoderm,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF477SSV, ENCFF562ISB",2290460054,ENCODE Processing Pipeline,9a252f483db1fc6052b90509279ea1df,,https://www.encodeproject.org/files/ENCFF140RJJ/@@download/ENCFF140RJJ.bed.gz,GRCh38,,NA,released,,NTR biosample,,extremely low coverage
1880,ENCFF759QVR,bed bedMethyl,methylation state at CHG,ENCSR255DLP,whole-genome shotgun bisulfite sequencing,NTR:0000856,mesendoderm,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF061TLC, ENCFF246HVP, ENCFF783OTC",2289186902,ENCODE Processing Pipeline,c2884a392f23f475dc130d0da0a71ffe,,https://www.encodeproject.org/files/ENCFF759QVR/@@download/ENCFF759QVR.bed.gz,GRCh38,,NA,released,,NTR biosample,,extremely low coverage
1637,ENCFF022OKS,bed bedMethyl,methylation state at CHG,ENCSR592UML,whole-genome shotgun bisulfite sequencing,CL:0000222,mesodermal cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF444DIV",2677369769,ENCODE Processing Pipeline,80a7bf4b3b134991aaf1349b49bc4f15,,https://www.encodeproject.org/files/ENCFF022OKS/@@download/ENCFF022OKS.bed.gz,GRCh38,,NA,released,,,,
1999,ENCFF723OON,bed bedMethyl,methylation state at CHG,ENCSR200KWM,whole-genome shotgun bisulfite sequencing,CL:0000222,mesodermal cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF920LTE",2617797282,ENCODE Processing Pipeline,134c8e6c9ca4a6402f802e64b4a901d9,,https://www.encodeproject.org/files/ENCFF723OON/@@download/ENCFF723OON.bed.gz,GRCh38,,NA,released,,,,
1464,ENCFF717QGR,bed bedMethyl,methylation state at CHG,ENCSR451ZUG,whole-genome shotgun bisulfite sequencing,UBERON:0001383,muscle of leg,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF316GOO",2541379045,ENCODE Processing Pipeline,d8c132a90ee48c5aa021aa68095ba35d,,https://www.encodeproject.org/files/ENCFF717QGR/@@download/ENCFF717QGR.bed.gz,GRCh38,,NA,released,,,,
2110,ENCFF623YLP,bed bedMethyl,methylation state at CHG,ENCSR682WKG,whole-genome shotgun bisulfite sequencing,UBERON:0001774,muscle of trunk,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF793ZGA",2640923933,ENCODE Processing Pipeline,5d0392087c68814a92ca4917059d2f63,,https://www.encodeproject.org/files/ENCFF623YLP/@@download/ENCFF623YLP.bed.gz,GRCh38,,NA,released,,,,
2712,ENCFF212OEB,bed bedMethyl,methylation state at CHG,ENCSR334LSM,whole-genome shotgun bisulfite sequencing,CL:0000623,natural killer cell,primary cell,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF552STF",2580702749,ENCODE Processing Pipeline,5963be3f1604fb30ba1409e35f033b9c,,https://www.encodeproject.org/files/ENCFF212OEB/@@download/ENCFF212OEB.bed.gz,GRCh38,,NA,released,,,,
1101,ENCFF360OLG,bed bedMethyl,methylation state at CHG,ENCSR540ONK,whole-genome shotgun bisulfite sequencing,CL:0000047,neural stem progenitor cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF246HVP, ENCFF543UCN, ENCFF902VLE",2311955227,ENCODE Processing Pipeline,4b072533ca18f887ac85a26c45a52324,,https://www.encodeproject.org/files/ENCFF360OLG/@@download/ENCFF360OLG.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
1121,ENCFF270EZK,bed bedMethyl,methylation state at CHG,ENCSR540ONK,whole-genome shotgun bisulfite sequencing,CL:0000047,neural stem progenitor cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF425RPU, ENCFF665GTS, ENCFF763CBN",2189430972,ENCODE Processing Pipeline,bb61763ba804ed75695ab66b933d22d6,,https://www.encodeproject.org/files/ENCFF270EZK/@@download/ENCFF270EZK.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
1569,ENCFF176CON,bed bedMethyl,methylation state at CHG,ENCSR583ONK,whole-genome shotgun bisulfite sequencing,CL:0000047,neural stem progenitor cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF047BZN, ENCFF246HVP",2031145490,ENCODE Processing Pipeline,0b6a48fea444199e99020ed955e21894,,https://www.encodeproject.org/files/ENCFF176CON/@@download/ENCFF176CON.bed.gz,GRCh38,,NA,released,,,insufficient read length,
3323,ENCFF424ENN,bed bedMethyl,methylation state at CHG,ENCSR999CXD,whole-genome shotgun bisulfite sequencing,EFO:0006711,OCI-LY7,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF779ZPY",2724908775,ENCODE Processing Pipeline,ea818d2d87086438b7a0ee789eb1c43e,,https://www.encodeproject.org/files/ENCFF424ENN/@@download/ENCFF424ENN.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3330,ENCFF079JZT,bed bedMethyl,methylation state at CHG,ENCSR999CXD,whole-genome shotgun bisulfite sequencing,EFO:0006711,OCI-LY7,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF439FXX",2721692253,ENCODE Processing Pipeline,6ebe28440cae98a7be5b109f70df28ba,,https://www.encodeproject.org/files/ENCFF079JZT/@@download/ENCFF079JZT.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
1443,ENCFF702EVG,bed bedMethyl,methylation state at CHG,ENCSR417YFD,whole-genome shotgun bisulfite sequencing,UBERON:0000992,ovary,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF294ZJM, ENCFF980COG",2812042097,ENCODE Processing Pipeline,3ff8b16633ed30681afbf73282285bf8,,https://www.encodeproject.org/files/ENCFF702EVG/@@download/ENCFF702EVG.bed.gz,GRCh38,,NA,released,,,,
2628,ENCFF052DAU,bed bedMethyl,methylation state at CHG,ENCSR305VIT,whole-genome shotgun bisulfite sequencing,UBERON:0000992,ovary,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF838SMZ",2712749209,ENCODE Processing Pipeline,395b288d95622ed01f0033f7e2bdd29f,,https://www.encodeproject.org/files/ENCFF052DAU/@@download/ENCFF052DAU.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3271,ENCFF833ORQ,bed bedMethyl,methylation state at CHG,ENCSR803SIO,whole-genome shotgun bisulfite sequencing,UBERON:0000992,ovary,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF167FEY",2719017106,ENCODE Processing Pipeline,62793b3b410addeaaa392f69d4ab4059,,https://www.encodeproject.org/files/ENCFF833ORQ/@@download/ENCFF833ORQ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2010,ENCFF396EJH,bed bedMethyl,methylation state at CHG,ENCSR781LIC,whole-genome shotgun bisulfite sequencing,UBERON:0001264,pancreas,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF129FXM, ENCFF246HVP, ENCFF860VOZ",2876838402,ENCODE Processing Pipeline,abc473dbf1b0af7c42a61e749327415b,,https://www.encodeproject.org/files/ENCFF396EJH/@@download/ENCFF396EJH.bed.gz,GRCh38,,NA,released,,,,
722,ENCFF579LUK,bed bedMethyl,methylation state at CHG,ENCSR739XWV,whole-genome shotgun bisulfite sequencing,UBERON:0001987,placenta,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF239DTC",2604778078,ENCODE Processing Pipeline,6ee41c9533732cca3d9febb95e43356a,,https://www.encodeproject.org/files/ENCFF579LUK/@@download/ENCFF579LUK.bed.gz,GRCh38,,NA,released,,,,
1981,ENCFF091WVA,bed bedMethyl,methylation state at CHG,ENCSR779PPR,whole-genome shotgun bisulfite sequencing,UBERON:0002367,prostate gland,tissue,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/18/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF955LGG",2670659711,ENCODE Processing Pipeline,75bd95693cbe75241e3aced7f08549a7,,https://www.encodeproject.org/files/ENCFF091WVA/@@download/ENCFF091WVA.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
1222,ENCFF498IKD,bed bedMethyl,methylation state at CHG,ENCSR414XEF,whole-genome shotgun bisulfite sequencing,UBERON:0008450,psoas muscle,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF165QNS, ENCFF246HVP, ENCFF512FUD",2632902154,ENCODE Processing Pipeline,64054bd39221d7225edba6d4de4d9a94,,https://www.encodeproject.org/files/ENCFF498IKD/@@download/ENCFF498IKD.bed.gz,GRCh38,,NA,released,,,,
427,ENCFF937SZG,bed bedMethyl,methylation state at CHG,ENCSR925GVY,whole-genome shotgun bisulfite sequencing,UBERON:0002078,right cardiac atrium,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF012ERG, ENCFF246HVP, ENCFF724EVE, ENCFF735DJH",2814535413,ENCODE Processing Pipeline,b60f9603145bc9e908b00512940ff15c,,https://www.encodeproject.org/files/ENCFF937SZG/@@download/ENCFF937SZG.bed.gz,GRCh38,,NA,released,,,,
1486,ENCFF417ERA,bed bedMethyl,methylation state at CHG,ENCSR331PWE,whole-genome shotgun bisulfite sequencing,UBERON:0001159,sigmoid colon,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF570HVV, ENCFF930VIL",2867590958,ENCODE Processing Pipeline,b1c70d17b6de794c2e3bc37e89aaffbf,,https://www.encodeproject.org/files/ENCFF417ERA/@@download/ENCFF417ERA.bed.gz,GRCh38,,NA,released,,,,
3145,ENCFF336YNE,bed bedMethyl,methylation state at CHG,ENCSR987GWQ,whole-genome shotgun bisulfite sequencing,UBERON:0001159,sigmoid colon,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF194SXB, ENCFF246HVP, ENCFF705LNO",2901803415,ENCODE Processing Pipeline,1fa558737315d69d86d032f547016d0a,,https://www.encodeproject.org/files/ENCFF336YNE/@@download/ENCFF336YNE.bed.gz,GRCh38,,NA,released,,,,
3343,ENCFF024BQB,bed bedMethyl,methylation state at CHG,ENCSR145HNT,whole-genome shotgun bisulfite sequencing,EFO:0003072,SK-N-SH,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF797HWQ",2669423817,ENCODE Processing Pipeline,c18e94268233bb209dcbc6e8cace96ba,,https://www.encodeproject.org/files/ENCFF024BQB/@@download/ENCFF024BQB.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3346,ENCFF166EBW,bed bedMethyl,methylation state at CHG,ENCSR145HNT,whole-genome shotgun bisulfite sequencing,EFO:0003072,SK-N-SH,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF905UKH",2690936083,ENCODE Processing Pipeline,838babcf6e9d95a6a4fbcc086bdc9f73,,https://www.encodeproject.org/files/ENCFF166EBW/@@download/ENCFF166EBW.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3082,ENCFF718CZQ,bed bedMethyl,methylation state at CHG,ENCSR328TBS,whole-genome shotgun bisulfite sequencing,CL:0000515,skeletal muscle myoblast,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF731UMA",2653647306,ENCODE Processing Pipeline,0af569781bc8088834c5e3b194732d13,,https://www.encodeproject.org/files/ENCFF718CZQ/@@download/ENCFF718CZQ.bed.gz,GRCh38,,NA,released,,,,
3086,ENCFF374WYM,bed bedMethyl,methylation state at CHG,ENCSR328TBS,whole-genome shotgun bisulfite sequencing,CL:0000515,skeletal muscle myoblast,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF508VQJ",2743100456,ENCODE Processing Pipeline,cdb79a75bb386b63d37d7ee101c1336c,,https://www.encodeproject.org/files/ENCFF374WYM/@@download/ENCFF374WYM.bed.gz,GRCh38,,NA,released,,,,
609,ENCFF971IXP,bed bedMethyl,methylation state at CHG,ENCSR265ZHH,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF520PHX, ENCFF848HWO, ENCFF995SGT",2884154590,ENCODE Processing Pipeline,123259c991d3fecc968f3956a5227992,,https://www.encodeproject.org/files/ENCFF971IXP/@@download/ENCFF971IXP.bed.gz,GRCh38,,NA,released,,,,
708,ENCFF684YXF,bed bedMethyl,methylation state at CHG,ENCSR522UKJ,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF663LSZ",2536931654,ENCODE Processing Pipeline,b70705edb72a4ddd37ab6275352cc8ee,,https://www.encodeproject.org/files/ENCFF684YXF/@@download/ENCFF684YXF.bed.gz,GRCh38,,NA,released,,,,
782,ENCFF500MJZ,bed bedMethyl,methylation state at CHG,ENCSR113KSF,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF109IEE, ENCFF231KBM, ENCFF246HVP",2617831011,ENCODE Processing Pipeline,cbf1649505a7a80252d6dd745b113729,,https://www.encodeproject.org/files/ENCFF500MJZ/@@download/ENCFF500MJZ.bed.gz,GRCh38,,NA,released,,,,
2319,ENCFF930RHF,bed bedMethyl,methylation state at CHG,ENCSR959RNH,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF831EBH",2697023706,ENCODE Processing Pipeline,516ba479ac9549d59e993812c28f46b7,,https://www.encodeproject.org/files/ENCFF930RHF/@@download/ENCFF930RHF.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2325,ENCFF249NTB,bed bedMethyl,methylation state at CHG,ENCSR959RNH,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF806IBJ",2689911779,ENCODE Processing Pipeline,187dfd4059e166faefdf7c5fb1a2f090,,https://www.encodeproject.org/files/ENCFF249NTB/@@download/ENCFF249NTB.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2749,ENCFF002RRN,bed bedMethyl,methylation state at CHG,ENCSR076OHG,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF711WDD",2699483163,ENCODE Processing Pipeline,79eb7a3bc7326c6a4be3c6ce69b53adf,,https://www.encodeproject.org/files/ENCFF002RRN/@@download/ENCFF002RRN.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2755,ENCFF685KKG,bed bedMethyl,methylation state at CHG,ENCSR076OHG,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF509USY",2723082822,ENCODE Processing Pipeline,ba9ad66da7995d76961f17f89327a71a,,https://www.encodeproject.org/files/ENCFF685KKG/@@download/ENCFF685KKG.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
